time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
1025,-0.0420057414732143,-3.19211794735375e-05,1.6692956887665e-05,3.01659560439926e-05,-4.9960036108132e-16,-6.66133814775094e-16,7.49400541621981e-16,-4.16333634234434e-16,2.08166817117217e-16,0
1026,-0.0420069102835059,-3.1042891638744e-05,1.83446336404214e-05,2.88188272400403e-05,4.9960036108132e-16,5.55111512312578e-17,4.16333634234434e-16,-4.57966997657877e-16,2.28983498828939e-16,0
1027,-0.0420080790882119,-3.01646419186286e-05,1.99962336729365e-05,2.74718271430219e-05,-2.77555756156289e-16,1.16573417585641e-15,-6.66133814775094e-16,6.93889390390723e-17,-3.46944695195361e-17,0
1028,-0.0420092478873272,-2.92864303851892e-05,2.1647756832277e-05,2.61249560119525e-05,-8.32667268468867e-16,8.88178419700125e-16,-6.66133814775094e-16,2.22044604925031e-16,-1.11022302462516e-16,0
1029,-0.0420104166808551,-2.84082571025968e-05,2.3299202965843e-05,2.47782141065134e-05,5.55111512312578e-17,8.32667268468867e-16,-5.82867087928207e-16,1.66533453693773e-16,-8.32667268468867e-17,0
1030,-0.0420115854687864,-2.75301221509539e-05,2.49505719212562e-05,2.3431601693491e-05,-2.22044604925031e-16,-2.77555756156289e-16,1.38777878078145e-16,1.38777878078145e-17,-6.93889390390723e-18,0
1031,-0.0420127542511261,-2.66520255923774e-05,2.66018635458054e-05,2.20851190325666e-05,0,-2.77555756156289e-16,-4.71844785465692e-16,5.96744875736022e-16,-2.98372437868011e-16,0
1032,-0.0420139230278687,-2.577396750153e-05,2.82530776844481e-05,2.07387663896386e-05,-4.9960036108132e-16,2.77555756156289e-16,-2.77555756156289e-17,-1.11022302462516e-16,5.55111512312578e-17,0
1033,-0.0420150917990144,-2.48959479471345e-05,2.99042141823636e-05,1.93925440294951e-05,8.88178419700125e-16,-6.10622663543836e-16,-1.66533453693773e-16,4.57966997657877e-16,-2.28983498828939e-16,0
1034,-0.0420162605645565,-2.4017967010348e-05,3.15552728926138e-05,1.80464522163692e-05,8.32667268468867e-16,-8.32667268468867e-16,3.88578058618805e-16,4.16333634234434e-17,-2.08166817117217e-17,0
1035,-0.0420174293245002,-2.31400247466818e-05,3.32062536483324e-05,1.67004912194901e-05,-1.11022302462516e-15,1.83186799063151e-15,-6.66133814775094e-16,-2.35922392732846e-16,1.17961196366423e-16,0
1036,-0.0420185980788381,-2.22621212400687e-05,3.48571563016931e-05,1.5354661303979e-05,9.43689570931383e-16,-1.83186799063151e-15,6.38378239159465e-16,2.91433543964104e-16,-1.45716771982052e-16,0
1037,-0.0420197668275727,-2.13842565559563e-05,3.65079806986524e-05,1.4008962734291e-05,8.88178419700125e-16,-1.22124532708767e-15,4.44089209850063e-16,1.52655665885959e-16,-7.63278329429795e-17,0
1038,-0.0420209355706977,-2.05064307707281e-05,3.81587266771732e-05,1.26633957852063e-05,5.55111512312578e-17,5.55111512312578e-17,-4.9960036108132e-16,4.85722573273506e-16,-2.42861286636753e-16,0
1039,-0.0420221043082138,-1.96286439553273e-05,3.98093940858768e-05,1.131796072118e-05,7.21644966006352e-16,-9.99200722162641e-16,6.38378239159465e-16,-1.52655665885959e-16,7.63278329429795e-17,0
1040,-0.0420232730401228,-1.87508961763116e-05,4.1459982765335e-05,9.97265781288448e-06,8.88178419700125e-16,-1.11022302462516e-15,6.38378239159465e-16,-8.32667268468867e-17,4.16333634234434e-17,0
1041,-0.0420244417664156,-1.78731875160598e-05,4.31104925583958e-05,8.62748733343466e-06,-6.66133814775094e-16,8.88178419700125e-16,0,-4.44089209850063e-16,2.22044604925031e-16,0
1042,-0.0420256104870942,-1.69955180434056e-05,4.47609233085733e-05,7.28244955250368e-06,-9.43689570931383e-16,5.55111512312578e-16,-2.4980018054066e-16,-2.77555756156289e-17,1.38777878078145e-17,0
1043,-0.0420267792021582,-1.61178878273494e-05,4.64112748554957e-05,5.93754474076391e-06,-2.22044604925031e-16,2.77555756156289e-16,-5.55111512312578e-16,4.30211422042248e-16,-2.15105711021124e-16,0
1044,-0.0420279479116037,-1.524029694705e-05,4.8061547044842e-05,4.59277317166329e-06,5.55111512312578e-17,2.77555756156289e-16,-4.44089209850063e-16,3.05311331771918e-16,-1.52655665885959e-16,0
1045,-0.04202911661543,-1.43627454724515e-05,4.97117397130764e-05,3.24813512131428e-06,-6.66133814775094e-16,6.66133814775094e-16,-1.94289029309402e-16,-1.38777878078145e-16,6.93889390390723e-17,0
1046,-0.0420302853136364,-1.34852334773283e-05,5.13618527043791e-05,1.90363086105538e-06,0,-3.33066907387547e-16,-5.82867087928207e-16,7.49400541621981e-16,-3.7470027081099e-16,0
1047,-0.0420314540062189,-1.26077610372866e-05,5.30118858571016e-05,5.59260667110095e-07,5.55111512312578e-17,-5.55111512312578e-16,1.11022302462516e-16,1.80411241501588e-16,-9.0205620750794e-17,0
1048,-0.0420321519983135,-1.127626936126e-05,5.28758009185615e-05,6.77236045021345e-15,-2.16493489801906e-15,6.10622663543836e-16,3.33066907387547e-16,-6.38378239159465e-16,3.19189119579733e-16,0
1049,-0.0420325840462157,-9.61495457413308e-06,5.15468816658093e-05,-7.7715611723761e-16,9.43689570931383e-16,-6.10622663543836e-16,5.55111512312578e-17,2.4980018054066e-16,-1.2490009027033e-16,0
1050,-0.0420330158616087,-7.95306197215462e-06,5.02170217294706e-05,8.88178419700125e-16,-1.55431223447522e-15,9.43689570931383e-16,1.66533453693773e-16,-6.38378239159465e-16,3.19189119579733e-16,0
1051,-0.0420334474439645,-6.2905904599786e-06,4.88862192229433e-05,5.55111512312578e-16,-3.33066907387547e-16,-1.66533453693773e-16,2.4980018054066e-16,-1.52655665885959e-16,7.63278329429795e-17,0
1052,-0.0420338787927436,-4.62753896779411e-06,4.75544722691734e-05,-9.99200722162641e-16,-2.77555756156289e-16,-5.55111512312578e-17,7.7715611723761e-16,-7.63278329429795e-16,3.81639164714898e-16,0
1053,-0.0420343099074129,-2.96390640408539e-06,4.62217789710118e-05,-3.33066907387547e-16,3.88578058618805e-16,-9.99200722162641e-16,7.49400541621981e-16,-2.63677968348475e-16,1.31838984174237e-16,0
1054,-0.0420347407874366,-1.29969168055633e-06,4.48881374353061e-05,1.11022302462516e-15,6.66133814775094e-16,-6.10622663543836e-16,-6.10622663543836e-16,9.15933995315754e-16,-4.57966997657877e-16,0
1055,-0.0420351714322738,3.65106286703831e-07,4.35535457700142e-05,-4.44089209850063e-16,2.22044604925031e-16,-5.55111512312578e-16,5.55111512312578e-16,-2.77555756156289e-16,1.38777878078145e-16,0
1056,-0.0420356018413865,2.03048859637178e-06,4.22180020618335e-05,5.55111512312578e-16,-2.22044604925031e-16,4.9960036108132e-16,-5.82867087928207e-16,3.19189119579733e-16,-1.59594559789866e-16,0
1057,-0.042036032014231,3.69645633957472e-06,4.08815044070643e-05,-8.88178419700125e-16,8.88178419700125e-16,-5.55111512312578e-16,1.38777878078145e-16,1.52655665885959e-16,-7.63278329429795e-17,0
1058,-0.0420364619502658,5.36301062109557e-06,3.95440508838552e-05,-1.11022302462516e-16,-6.66133814775094e-16,6.66133814775094e-16,8.32667268468867e-17,-4.16333634234434e-16,2.08166817117217e-16,0
1059,-0.042036891648944,7.0301525389449e-06,3.82056395733521e-05,8.88178419700125e-16,-9.43689570931383e-16,5.55111512312578e-16,-8.32667268468867e-17,-1.94289029309402e-16,9.71445146547012e-17,0
1060,-0.0420373211097212,8.69788319995957e-06,3.68662685513721e-05,1.22124532708767e-15,-1.22124532708767e-15,-5.55111512312578e-16,1.16573417585641e-15,-8.88178419700125e-16,4.44089209850063e-16,0
1061,-0.0420377503320478,1.03662037117536e-05,3.55259358847393e-05,-1.55431223447522e-15,1.38777878078145e-15,-9.99200722162641e-16,3.88578058618805e-16,9.71445146547012e-17,-4.85722573273506e-17,0
1062,-0.042038179315371,1.203511518022e-05,3.41846396368917e-05,-1.11022302462516e-15,4.9960036108132e-16,-1.16573417585641e-15,1.22124532708767e-15,-6.24500451351651e-16,3.12250225675825e-16,0
1063,-0.0420386080591455,1.37046187307921e-05,3.28423778593323e-05,2.22044604925031e-16,4.44089209850063e-16,-1.11022302462516e-16,-4.71844785465692e-16,5.27355936696949e-16,-2.63677968348475e-16,0
1064,-0.0420390365628139,1.53747154693629e-05,3.14991486145555e-05,2.22044604925031e-16,-4.44089209850063e-16,-7.7715611723761e-16,1.08246744900953e-15,-6.93889390390723e-16,3.46944695195361e-16,0
1065,-0.0420394648258235,1.70454065231973e-05,3.01549499418519e-05,-1.88737914186277e-15,9.99200722162641e-16,-6.10622663543836e-16,5.82867087928207e-16,-2.77555756156289e-16,1.38777878078145e-16,0
1066,-0.0420398928476164,1.87166930136762e-05,2.88097798804565e-05,-3.33066907387547e-16,-2.22044604925031e-16,5.55111512312578e-17,3.60822483003176e-16,-3.7470027081099e-16,1.87350135405495e-16,0
1067,-0.0420403206276361,2.03885760677314e-05,2.74636364686054e-05,5.55111512312578e-16,-2.77555756156289e-16,3.33066907387547e-16,-3.33066907387547e-16,1.66533453693773e-16,-8.32667268468867e-17,0
1068,-0.0420407481653195,2.206105680852e-05,2.61165177398159e-05,-2.22044604925031e-16,6.10622663543836e-16,-6.10622663543836e-16,1.38777878078145e-16,1.66533453693773e-16,-8.32667268468867e-17,0
1069,-0.0420411754601076,2.37341363737431e-05,2.47684217142274e-05,-8.88178419700125e-16,9.43689570931383e-16,5.55111512312578e-17,-5.55111512312578e-16,5.27355936696949e-16,-2.63677968348475e-16,0
1070,-0.0420416025114377,2.54078158991589e-05,2.34193464105914e-05,0,-7.7715611723761e-16,1.38777878078145e-15,-6.10622663543836e-16,-8.32667268468867e-17,4.16333634234434e-17,0
1071,-0.0420420293187443,2.7082096521025e-05,2.20692898446617e-05,-9.99200722162641e-16,6.10622663543836e-16,-5.55111512312578e-17,-8.32667268468867e-17,9.71445146547012e-17,-4.85722573273506e-17,0
1072,-0.0420424558814588,2.87569793808173e-05,2.07182500199243e-05,2.22044604925031e-16,-5.55111512312578e-16,1.22124532708767e-15,-7.7715611723761e-16,1.66533453693773e-16,-8.32667268468867e-17,0
1073,-0.0420428821990166,3.04324656256183e-05,1.93662249429738e-05,-9.99200722162641e-16,-7.21644966006352e-16,2.77555756156289e-16,9.99200722162641e-16,-1.12410081243297e-15,5.62050406216485e-16,0
1074,-0.0420433082708471,3.21085564054524e-05,1.80132126034183e-05,-1.55431223447522e-15,1.22124532708767e-15,-6.10622663543836e-16,1.94289029309402e-16,1.2490009027033e-16,-6.24500451351651e-17,0
1075,-0.042043734096376,3.37852528649596e-05,1.66592109974162e-05,-5.55111512312578e-16,-5.55111512312578e-16,6.10622663543836e-16,2.22044604925031e-16,-5.27355936696949e-16,2.63677968348475e-16,0
1076,-0.0420441596750323,3.54625561638233e-05,1.5304218105916e-05,1.11022302462516e-16,5.55111512312578e-17,-1.11022302462516e-16,-2.77555756156289e-17,9.71445146547012e-17,-4.85722573273506e-17,0
1077,-0.0420445850062401,3.71404674555098e-05,1.39482319126971e-05,-4.44089209850063e-16,1.22124532708767e-15,-1.22124532708767e-15,1.38777878078145e-16,4.57966997657877e-16,-2.28983498828939e-16,0
1078,-0.0420450100894234,3.88189879034218e-05,1.25912503876613e-05,5.55111512312578e-16,-2.77555756156289e-16,-3.33066907387547e-16,2.77555756156289e-16,-1.11022302462516e-16,5.55111512312578e-17,0
1079,-0.0420454349240028,4.04981186709064e-05,1.12332714983787e-05,7.7715611723761e-16,-9.43689570931383e-16,8.88178419700125e-16,-3.05311331771918e-16,-1.2490009027033e-16,6.24500451351651e-17,0
1080,-0.0420458595093983,4.21778609239198e-05,9.87429320814526e-06,8.88178419700125e-16,-1.22124532708767e-15,8.88178419700125e-16,-1.11022302462516e-16,-3.33066907387547e-16,1.66533453693773e-16,0
1081,-0.0420462838450263,4.3858215831416e-05,8.51431347287379e-06,-2.22044604925031e-16,-5.55111512312578e-16,5.55111512312578e-16,1.66533453693773e-16,-4.30211422042248e-16,2.15105711021124e-16,0
1082,-0.0420467079303061,4.5539184570953e-05,7.15333023942888e-06,1.22124532708767e-15,-5.55111512312578e-16,8.32667268468867e-16,-8.88178419700125e-16,4.57966997657877e-16,-2.28983498828939e-16,0
1083,-0.0420471317646497,4.72207683148151e-05,5.79134145795024e-06,1.11022302462516e-16,-5.55111512312578e-17,5.55111512312578e-17,-5.55111512312578e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1084,-0.0420475553474707,4.89029682447795e-05,4.42834506347856e-06,-8.88178419700125e-16,8.88178419700125e-16,-1.16573417585641e-15,6.93889390390723e-16,-1.2490009027033e-16,6.24500451351651e-17,0
1085,-0.0420479786781797,5.05857855451763e-05,3.06433898716874e-06,-1.22124532708767e-15,3.88578058618805e-16,-6.66133814775094e-16,8.32667268468867e-16,-5.13478148889135e-16,2.56739074444567e-16,0
1086,-0.0420484017561852,5.2269221399559e-05,1.69932115740012e-06,-3.33066907387547e-16,-1.11022302462516e-16,-4.9960036108132e-16,7.7715611723761e-16,-5.13478148889135e-16,2.56739074444567e-16,0
1087,-0.0420488245808959,5.39532770016393e-05,3.3328949244904e-07,8.88178419700125e-16,-3.33066907387547e-16,6.66133814775094e-16,-7.21644966006352e-16,4.02455846426619e-16,-2.0122792321331e-16,0
1088,-0.0420479675207402,5.32972452667591e-05,4.9960036108132e-16,-1.11022302462516e-16,-1.11022302462516e-15,9.43689570931383e-16,1.94289029309402e-16,-6.66133814775094e-16,3.33066907387547e-16,0
1089,-0.0420467558308135,5.19509231258208e-05,7.21644966006352e-16,-9.99200722162641e-16,6.10622663543836e-16,5.55111512312578e-17,-1.38777878078145e-16,1.2490009027033e-16,-6.24500451351651e-17,0
1090,-0.0420455429852243,5.06033169180298e-05,-3.66373598126302e-15,1.55431223447522e-15,-3.88578058618805e-16,1.27675647831893e-15,-1.69309011255336e-15,1.0547118733939e-15,-5.27355936696949e-16,0
1091,-0.0420443289821893,4.92544246549209e-05,1.11022302462516e-16,2.22044604925031e-16,-9.99200722162641e-16,4.44089209850063e-16,4.9960036108132e-16,-7.21644966006352e-16,3.60822483003176e-16,0
1092,-0.0420431138199205,4.79042443559674e-05,6.10622663543836e-16,-6.66133814775094e-16,0,2.22044604925031e-16,5.55111512312578e-17,-1.80411241501588e-16,9.0205620750794e-17,0
1093,-0.0420418974966328,4.65527740362015e-05,1.22124532708767e-15,-1.22124532708767e-15,3.33066907387547e-16,-6.10622663543836e-16,8.88178419700125e-16,-5.68989300120393e-16,2.84494650060196e-16,0
1094,-0.04204068001053,4.52000116991647e-05,1.16573417585641e-15,1.11022302462516e-16,-5.55111512312578e-17,-8.88178419700125e-16,8.88178419700125e-16,-4.57966997657877e-16,2.28983498828939e-16,0
1095,-0.0420394613598145,4.38459553497861e-05,-4.9960036108132e-16,-1.11022302462516e-16,7.21644966006352e-16,-6.66133814775094e-16,5.55111512312578e-17,2.91433543964104e-16,-1.45716771982052e-16,0
1096,-0.0420382415426854,4.24906029836136e-05,-2.22044604925031e-16,7.7715611723761e-16,-2.22044604925031e-16,-3.33066907387547e-16,1.94289029309402e-16,-2.77555756156289e-17,1.38777878078145e-17,0
1097,-0.0420370205573363,4.11339525940857e-05,2.72004641033163e-15,-8.88178419700125e-16,3.33066907387547e-16,-9.43689570931383e-16,1.02695629777827e-15,-5.68989300120393e-16,2.84494650060196e-16,0
1098,-0.0420357984019639,3.97760021830229e-05,-1.11022302462516e-15,4.44089209850063e-16,-7.7715611723761e-16,2.77555756156289e-16,2.77555756156289e-16,-4.16333634234434e-16,2.08166817117217e-16,0
1099,-0.0420345750747466,3.8416749718273e-05,-7.21644966006352e-16,1.22124532708767e-15,-5.55111512312578e-17,-5.55111512312578e-17,-4.71844785465692e-16,5.13478148889135e-16,-2.56739074444567e-16,0
1100,-0.0420333505738725,3.70561931918312e-05,-3.88578058618805e-16,0,0,5.55111512312578e-16,-5.55111512312578e-16,2.91433543964104e-16,-1.45716771982052e-16,0
1101,-0.0420321248975212,3.56943305798163e-05,-1.22124532708767e-15,3.33066907387547e-16,1.16573417585641e-15,-1.72084568816899e-15,4.16333634234434e-16,4.57966997657877e-16,-2.28983498828939e-16,0
1102,-0.0420308980438668,3.43311598527407e-05,-8.32667268468867e-16,0,-3.88578058618805e-16,9.43689570931383e-16,-5.82867087928207e-16,9.71445146547012e-17,-4.85722573273506e-17,0
1103,-0.0420296700110798,3.2966678977786e-05,3.33066907387547e-16,-3.33066907387547e-16,-1.11022302462516e-15,7.7715611723761e-16,4.44089209850063e-16,-8.46545056276682e-16,4.23272528138341e-16,0
1104,-0.0420284407973293,3.16008859224115e-05,-1.99840144432528e-15,2.33146835171283e-15,-2.16493489801906e-15,9.43689570931383e-16,8.32667268468867e-17,-5.55111512312578e-16,2.77555756156289e-16,0
1105,-0.0420272104007762,3.02337786390328e-05,1.72084568816899e-15,-8.88178419700125e-16,6.66133814775094e-16,-3.33066907387547e-16,1.11022302462516e-16,5.55111512312578e-17,-2.77555756156289e-17,0
1106,-0.0420259788195843,2.88653550931661e-05,1.38777878078145e-15,-8.88178419700125e-16,-6.10622663543836e-16,6.10622663543836e-16,4.44089209850063e-16,-7.35522753814166e-16,3.67761376907083e-16,0
1107,-0.0420247460519054,2.749561322829e-05,3.88578058618805e-16,-1.66533453693773e-15,1.83186799063151e-15,-8.32667268468867e-16,-1.94289029309402e-16,6.10622663543836e-16,-3.05311331771918e-16,0
1108,-0.0420235120958937,2.6124550994322e-05,-2.1094237467878e-15,7.7715611723761e-16,1.66533453693773e-16,-3.33066907387547e-16,-2.22044604925031e-16,3.88578058618805e-16,-1.94289029309402e-16,0
1109,-0.0420222769496923,2.47521663235273e-05,1.11022302462516e-15,1.11022302462516e-15,-1.72084568816899e-15,1.22124532708767e-15,-8.32667268468867e-17,-5.27355936696949e-16,2.63677968348475e-16,0
1110,-0.0420210406114519,2.33784571697093e-05,-1.77635683940025e-15,1.11022302462516e-15,-1.66533453693773e-16,-5.55111512312578e-17,-3.05311331771918e-16,3.46944695195361e-16,-1.73472347597681e-16,0
1111,-0.0420198030793061,2.20034214523102e-05,-1.55431223447522e-15,0,1.16573417585641e-15,-8.32667268468867e-16,-3.60822483003176e-16,7.63278329429795e-16,-3.81639164714898e-16,0
1112,-0.0420185643513911,2.06270571013745e-05,1.66533453693773e-16,-1.11022302462516e-16,-8.32667268468867e-16,6.66133814775094e-16,2.4980018054066e-16,-5.68989300120393e-16,2.84494650060196e-16,0
1113,-0.042017324425839,1.92493620435052e-05,0,-8.88178419700125e-16,1.66533453693773e-15,-1.22124532708767e-15,5.55111512312578e-17,5.55111512312578e-16,-2.77555756156289e-16,0
1114,-0.0420160833007779,1.78703341974784e-05,2.77555756156289e-16,-3.33066907387547e-16,5.55111512312578e-17,5.55111512312578e-16,-4.44089209850063e-16,1.66533453693773e-16,-8.32667268468867e-17,0
1115,-0.0420148409743316,1.64899714787947e-05,1.22124532708767e-15,-5.55111512312578e-16,2.77555756156289e-16,-3.33066907387547e-16,3.05311331771918e-16,-1.38777878078145e-16,6.93889390390723e-17,0
1116,-0.0420135974446186,1.51082717990136e-05,-1.27675647831893e-15,1.4432899320127e-15,-1.4432899320127e-15,8.32667268468867e-16,-1.38777878078145e-16,-2.77555756156289e-16,1.38777878078145e-16,0
1117,-0.0420123527097518,1.37252330578153e-05,-5.55111512312578e-16,0,2.22044604925031e-16,9.99200722162641e-16,-1.19348975147204e-15,6.93889390390723e-16,-3.46944695195361e-16,0
1118,-0.0420111067678449,1.23408531607083e-05,3.88578058618805e-16,-5.55111512312578e-16,1.16573417585641e-15,-8.88178419700125e-16,2.77555756156289e-17,4.02455846426619e-16,-2.0122792321331e-16,0
1119,-0.0420098596170053,1.09551300058186e-05,2.22044604925031e-16,-5.55111512312578e-16,8.32667268468867e-16,-4.9960036108132e-16,-5.55111512312578e-17,3.19189119579733e-16,-1.59594559789866e-16,0
1120,-0.0420086112553341,9.5680614824456e-06,5.55111512312578e-17,-1.11022302462516e-15,7.7715611723761e-16,7.7715611723761e-16,-9.71445146547012e-16,5.96744875736022e-16,-2.98372437868011e-16,0
1121,-0.0420073616809288,8.17964547605854e-06,4.44089209850063e-16,2.22044604925031e-16,3.33066907387547e-16,-1.16573417585641e-15,7.49400541621981e-16,-1.52655665885959e-16,7.63278329429795e-17,0
1122,-0.0420061108918882,6.78987987656754e-06,-5.55111512312578e-16,-8.88178419700125e-16,8.88178419700125e-16,-6.10622663543836e-16,1.94289029309402e-16,1.2490009027033e-16,-6.24500451351651e-17,0
1123,-0.0420048588862962,5.39876255128968e-06,-4.44089209850063e-16,2.22044604925031e-16,8.88178419700125e-16,-6.66133814775094e-16,-3.33066907387547e-16,6.66133814775094e-16,-3.33066907387547e-16,0
1124,-0.0420036056622446,4.00629138380681e-06,-1.83186799063151e-15,1.11022302462516e-15,1.11022302462516e-16,-3.33066907387547e-16,-3.05311331771918e-16,4.71844785465692e-16,-2.35922392732846e-16,0
1125,-0.0420023512178139,2.61246423799433e-06,-4.9960036108132e-16,2.22044604925031e-16,-5.55111512312578e-16,8.32667268468867e-16,-3.88578058618805e-16,-2.77555756156289e-17,1.38777878078145e-17,0
1126,-0.0420010955510808,1.21727897806068e-06,1.49880108324396e-15,-6.66133814775094e-16,-5.55111512312578e-16,-2.77555756156289e-16,1.16573417585641e-15,-1.01307850997046e-15,5.06539254985228e-16,0
1127,-0.042,-5.55111512312578e-17,5.55111512312578e-17,-1.11022302462516e-16,5.55111512312578e-17,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1128,-0.042,-5.55111512312578e-17,-2.22044604925031e-16,4.44089209850063e-16,-2.22044604925031e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1129,-0.042,-5.55111512312578e-17,3.33066907387547e-16,-6.66133814775094e-16,3.33066907387547e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1130,-0.042,-5.55111512312578e-17,-2.22044604925031e-16,4.44089209850063e-16,-2.22044604925031e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1131,-0.042,-5.55111512312578e-17,3.33066907387547e-16,-6.66133814775094e-16,3.33066907387547e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1132,-0.042,-5.55111512312578e-17,-2.22044604925031e-16,4.44089209850063e-16,-2.22044604925031e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1133,-0.042,-5.55111512312578e-17,-2.77555756156289e-16,5.55111512312578e-16,-2.77555756156289e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1134,-0.042,-5.55111512312578e-17,6.10622663543836e-16,-1.22124532708767e-15,6.10622663543836e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1135,-0.042,-5.55111512312578e-17,3.33066907387547e-16,-6.66133814775094e-16,3.33066907387547e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1136,-0.042,-5.55111512312578e-17,6.10622663543836e-16,-1.22124532708767e-15,6.10622663543836e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1137,-0.042,-5.55111512312578e-17,3.33066907387547e-16,-6.66133814775094e-16,3.33066907387547e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1138,-0.042,-5.55111512312578e-17,6.10622663543836e-16,-1.22124532708767e-15,6.10622663543836e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1139,-0.042,-5.55111512312578e-17,3.33066907387547e-16,-6.66133814775094e-16,3.33066907387547e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1140,-0.042,-5.55111512312578e-17,-2.22044604925031e-16,4.44089209850063e-16,-2.22044604925031e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1141,-0.042,-5.55111512312578e-17,-2.77555756156289e-16,5.55111512312578e-16,-2.77555756156289e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1142,-0.042,-5.55111512312578e-17,6.10622663543836e-16,-1.22124532708767e-15,6.10622663543836e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1143,-0.042,-5.55111512312578e-17,3.33066907387547e-16,-6.66133814775094e-16,3.33066907387547e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1144,-0.042,-5.55111512312578e-17,6.10622663543836e-16,-1.22124532708767e-15,6.10622663543836e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1145,-0.042,-5.55111512312578e-17,3.33066907387547e-16,-6.66133814775094e-16,3.33066907387547e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1146,-0.042,-5.55111512312578e-17,6.10622663543836e-16,-1.22124532708767e-15,6.10622663543836e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1147,-0.042,-5.55111512312578e-17,3.33066907387547e-16,-6.66133814775094e-16,3.33066907387547e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1148,-0.042,-5.55111512312578e-17,-2.22044604925031e-16,4.44089209850063e-16,-2.22044604925031e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1149,-0.042,-5.55111512312578e-17,-2.77555756156289e-16,5.55111512312578e-16,-2.77555756156289e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1150,-0.042,-5.55111512312578e-17,6.10622663543836e-16,-1.22124532708767e-15,6.10622663543836e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1151,-0.042,-5.55111512312578e-17,3.33066907387547e-16,-6.66133814775094e-16,3.33066907387547e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1152,-0.042,-5.55111512312578e-17,6.10622663543836e-16,-1.22124532708767e-15,6.10622663543836e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1153,-0.042,-5.55111512312578e-17,3.33066907387547e-16,-6.66133814775094e-16,3.33066907387547e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1154,-0.042,-5.55111512312578e-17,6.10622663543836e-16,-1.22124532708767e-15,6.10622663543836e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1155,-0.042,-5.55111512312578e-17,3.33066907387547e-16,-6.66133814775094e-16,3.33066907387547e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1156,-0.042,-5.55111512312578e-17,-2.22044604925031e-16,4.44089209850063e-16,-2.22044604925031e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1157,-0.042,-5.55111512312578e-17,-2.77555756156289e-16,5.55111512312578e-16,-2.77555756156289e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1158,-0.042,-5.55111512312578e-17,6.10622663543836e-16,-1.22124532708767e-15,6.10622663543836e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1159,-0.042,-5.55111512312578e-17,3.33066907387547e-16,-6.66133814775094e-16,3.33066907387547e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
1160,-0.042,-5.55111512312578e-17,6.10622663543836e-16,-1.22124532708767e-15,6.10622663543836e-16,-5.55111512312578e-17,0,2.77555756156289e-17,-1.38777878078145e-17,0
