time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
1303,-0.0425844716192441,0.000441141775655518,3.99744870882013e-05,0.000103502573328418,8.43973338693349e-05,6.47484596640879e-05,0,-2.77555756156289e-17,1.38777878078145e-17,0
1304,-0.042584433733007,0.000441119936660739,3.99210437730391e-05,0.000103484308228319,8.43929945780753e-05,6.48282849744497e-05,2.77555756156289e-17,-1.38777878078145e-17,6.93889390390723e-18,0
1305,-0.0425843959063579,0.000441098135506579,3.98676945086995e-05,0.000103466060847324,8.43886401780125e-05,6.49080041902339e-05,-5.55111512312578e-17,4.16333634234434e-17,-2.08166817117217e-17,0
1306,-0.0425843581391553,0.000441076372093674,3.98144390481026e-05,0.000103447831174774,8.4384270750304e-05,6.49876175199404e-05,-2.77555756156289e-17,0,0,0
1307,-0.0425843204312578,0.000441054646322825,3.97612771451117e-05,0.000103429619200346,8.43798863752188e-05,6.50671251716251e-05,2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1308,-0.0425842827825245,0.000441032958094945,3.97082085546452e-05,0.000103411424913102,8.43754871324709e-05,6.51465273533991e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1309,-0.0425842451928152,0.000441011307312,3.96552330320654e-05,0.000103393248302053,8.43710731014413e-05,6.52258242728188e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1310,-0.0425842076619894,0.000440989693875349,3.96023503337894e-05,0.00010337508935615,8.4366644361622e-05,6.53050161366631e-05,2.77555756156289e-17,0,0,0
1311,-0.0425841701899078,0.000440968117687512,3.95495602166229e-05,0.000103356948064348,8.43622009911726e-05,6.53841031519886e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1312,-0.042584132776431,0.000440946578650903,3.94968624388703e-05,0.000103338824414989,8.4357743068475e-05,6.54630855249083e-05,-2.77555756156289e-17,6.93889390390723e-17,-3.46944695195361e-17,0
1313,-0.0425840954214201,0.000440925076668541,3.9444256758836e-05,0.000103320718396971,8.43532706710226e-05,6.55419634618126e-05,-5.55111512312578e-17,5.55111512312578e-17,-2.77555756156289e-17,0
1314,-0.0425840581247366,0.000440903611643229,3.93917429364898e-05,0.000103302629998359,8.43487838763091e-05,6.56207371678708e-05,2.77555756156289e-17,-1.38777878078145e-17,6.93889390390723e-18,0
1315,-0.0425840208862426,0.000440882183478652,3.93393207321902e-05,0.000103284559207328,8.43442827609397e-05,6.5699406848585e-05,8.32667268468867e-17,-4.16333634234434e-17,2.08166817117217e-17,0
1316,-0.0425839837058001,0.000440860792078668,3.92869899067394e-05,0.000103266506012001,8.43397674017421e-05,6.57779727089025e-05,-2.77555756156289e-17,4.16333634234434e-17,-2.08166817117217e-17,0
1317,-0.0425839465832721,0.000440839437347351,3.92347502223833e-05,0.000103248470400275,8.43352378746554e-05,6.58564349532154e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1318,-0.0425839095185216,0.000440818119189446,3.91826014414787e-05,0.000103230452360159,8.43306942549527e-05,6.59347937855825e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1319,-0.0425838706861023,0.000440796314568392,3.91304969162842e-05,0.000103212329429669,8.43260365749332e-05,6.60016447962541e-05,1.13262846046513e-08,-2.77555756156289e-17,1.38777878078145e-17,0
1320,-0.0425838222500126,0.000440771778195348,3.90782368538956e-05,0.000103193576176441,8.43208355605363e-05,6.60080309639044e-05,8.26000296771934e-08,1.38777878078145e-17,-6.93889390390723e-18,0
1321,-0.042583773882892,0.000440747281108933,3.90260669996256e-05,0.000103174841614428,8.43156215429852e-05,6.60143879711028e-05,1.53800632118894e-07,-4.16333634234434e-17,2.08166817117217e-17,0
1322,-0.0425837255845787,0.000440722823211392,3.89739871133887e-05,0.000103156125727866,8.4310394651621e-05,6.60207157480164e-05,2.24928308312222e-07,-2.77555756156289e-17,1.38777878078145e-17,0
1323,-0.0425836773549126,0.000440698404405915,3.89219969563204e-05,0.000103137428501154,8.43051550132312e-05,6.60270142291419e-05,2.95983272169398e-07,2.77555756156289e-17,-1.38777878078145e-17,0
1324,-0.0425836291937333,0.000440674024595744,3.88700962898891e-05,0.000103118749919306,8.42999027516056e-05,6.60332833539723e-05,3.66965734382996e-07,-4.16333634234434e-17,2.08166817117217e-17,0
1325,-0.0425835811008817,0.000440649683684458,3.88182848771179e-05,0.000103100089967278,8.42946379874254e-05,6.60395230671629e-05,4.37875902092877e-07,1.38777878078145e-17,-6.93889390390723e-18,0
1326,-0.0425835330761988,0.000440625381575799,3.87665624819178e-05,0.000103081448630193,8.42893608389295e-05,6.60457333170883e-05,5.08713980135189e-07,-4.16333634234434e-17,2.08166817117217e-17,0
1327,-0.0425834851195266,0.0004406011181739,3.87149288689215e-05,0.000103062825893618,8.42840714216919e-05,6.60519140570082e-05,5.79480169932145e-07,2.77555756156289e-17,-1.38777878078145e-17,0
1328,-0.0425834372307077,0.000440576893383615,3.86633838036499e-05,0.000103044221743065,8.42787698485115e-05,6.60580652441789e-05,6.50174670518977e-07,-2.77555756156289e-17,1.38777878078145e-17,0
1329,-0.042583389409585,0.000440552707109187,3.86119270531227e-05,0.000103025636164378,8.42734562300773e-05,6.60641868398537e-05,7.20797677961071e-07,0,0,0
1330,-0.0425833416560023,0.000440528559256192,3.85605583845816e-05,0.000103007069143346,8.42681306745252e-05,6.60702788092826e-05,7.91349385936835e-07,-2.77555756156289e-17,1.38777878078145e-17,0
1331,-0.0425832939698039,0.000440504449729817,3.85092775669893e-05,0.000102988520665703,8.42627932876594e-05,6.60763411216569e-05,8.61829985210338e-07,0,0,0
1332,-0.0425832463508347,0.000440480378435859,3.84580843693083e-05,0.00010296999071796,8.42574441729527e-05,6.60823737496652e-05,9.3223966443623e-07,-5.55111512312578e-17,2.77555756156289e-17,0
1333,-0.0425831987989398,0.000440456345279894,3.84069785627217e-05,0.000102951479285573,8.42520834321014e-05,6.60883766695486e-05,1.00257860954911e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1334,-0.0425831513139657,0.000440432350168718,3.83559599178573e-05,0.000102932986355331,8.42467111641376e-05,6.60943498611011e-05,1.07284700445742e-06,-2.77555756156289e-17,1.38777878078145e-17,0
1335,-0.0425831038957588,0.000440408393008962,3.83050282070641e-05,0.000102914511913299,8.42413274664278e-05,6.61002933073362e-05,1.14304503040508e-06,5.55111512312578e-17,-2.77555756156289e-17,0
1336,-0.0425830565441659,0.000440384473706923,3.82541832037453e-05,0.000102896055945656,8.42359324346731e-05,6.61062069943763e-05,1.21317286680411e-06,2.77555756156289e-17,-1.38777878078145e-17,0
1337,-0.042583009259035,0.000440360592170119,3.82034246819707e-05,0.000102877618438857,8.42305261616882e-05,6.61120909116186e-05,1.28323069079062e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1338,-0.0425829620402142,0.000440336748305958,3.8152752416587e-05,0.000102859199378857,8.42251087397328e-05,6.61179450513472e-05,1.3532186771692e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1339,-0.0425829148875524,0.000440312942022403,3.81021661834402e-05,0.000102840798752113,8.42196802585127e-05,6.61237694087879e-05,1.42313699899588e-06,-5.55111512312578e-17,2.77555756156289e-17,0
1340,-0.0425828678008987,0.000440289173227026,3.8051665759431e-05,0.000102822416544968,8.42142408058466e-05,6.61295639819426e-05,1.49298582718949e-06,2.77555756156289e-17,-1.38777878078145e-17,0
1341,-0.0425828207801029,0.000440265441828624,3.80012509216821e-05,0.000102804052743766,8.4208790468443e-05,6.61353287716437e-05,1.56276533078148e-06,2.77555756156289e-17,-1.38777878078145e-17,0
1342,-0.0425827738250155,0.000440241747735437,3.79509214493146e-05,0.000102785707334463,8.42033293311228e-05,6.6141063781e-05,1.63247567713798e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1343,-0.042582726935487,0.000440218090856481,3.79006771212831e-05,0.000102767380303403,8.41978574771529e-05,6.61467690158402e-05,1.70211703140466e-06,4.16333634234434e-17,-2.08166817117217e-17,0
1344,-0.0425826801113691,0.000440194471101052,3.7850517717819e-05,0.000102749071636821,8.41923749882456e-05,6.61524444845463e-05,1.77168955733942e-06,2.77555756156289e-17,-1.38777878078145e-17,0
1345,-0.0425826333525134,0.000440170888378222,3.78004430202639e-05,0.000102730781320615,8.41868819446701e-05,6.61580901977765e-05,1.84119341667399e-06,1.38777878078145e-17,-6.93889390390723e-18,0
1346,-0.0425825866587723,0.000440147342598174,3.77504528102368e-05,0.000102712509340741,8.41813784254741e-05,6.61637061682985e-05,1.91062876961356e-06,2.77555756156289e-17,-1.38777878078145e-17,0
1347,-0.0425825400299987,0.000440123833670536,3.77005468707448e-05,0.000102694255683267,8.41758645081514e-05,6.61692924110446e-05,1.97999577486452e-06,2.77555756156289e-17,-1.38777878078145e-17,0
1348,-0.0425824934660459,0.000440100361505935,3.76507249851277e-05,0.00010267602033398,8.41703402687521e-05,6.61748489434455e-05,2.04929458930136e-06,0,0,0
1349,-0.0425824469667677,0.000440076926014721,3.76009869378358e-05,0.000102657803278894,8.41648057819944e-05,6.61803757847634e-05,2.11852536827206e-06,1.38777878078145e-17,-6.93889390390723e-18,0
1350,-0.0425824005320182,0.000440053527107631,3.75513325142074e-05,0.000102639604503574,8.41592611217079e-05,6.61858729561482e-05,2.18768826584781e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1351,-0.0425823541616523,0.000440030164695959,3.75017615003581e-05,0.000102621423993476,8.41537063603903e-05,6.61913404804704e-05,2.25678343448998e-06,0,0,0
1352,-0.0425823078555254,0.000440006838691165,3.74522736829586e-05,0.00010260326173428,8.41481415690959e-05,6.6196778382821e-05,2.32581102524443e-06,2.77555756156289e-17,-1.38777878078145e-17,0
1353,-0.0425822616134929,0.000439983549004541,3.74028688499561e-05,0.000102585117711329,8.41425668178797e-05,6.6202186690123e-05,2.39477118776921e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1354,-0.042582215435411,0.000439960295548325,3.73535467895203e-05,0.000102566991909969,8.41369821759086e-05,6.6207565430465e-05,2.46366407030685e-06,1.38777878078145e-17,-6.93889390390723e-18,0
1355,-0.0425821693211365,0.000439937078234531,3.73043072912083e-05,0.000102548884315434,8.41313877109062e-05,6.62129146340451e-05,2.53248982004517e-06,-4.16333634234434e-17,2.08166817117217e-17,0
1356,-0.0425821232705262,0.000439913896975785,3.72551501447993e-05,0.000102530794912681,8.4125783489819e-05,6.62182343327822e-05,2.60124858239563e-06,4.16333634234434e-17,-2.08166817117217e-17,0
1357,-0.0425820772834378,0.000439890751684713,3.72060751412384e-05,0.000102512723686832,8.41201695784832e-05,6.62235245595388e-05,2.66994050221459e-06,-2.77555756156289e-17,1.38777878078145e-17,0
1358,-0.0425820313597291,0.000439867642274216,3.71570820723033e-05,0.000102494670622622,8.41145460417358e-05,6.62287853491761e-05,2.73856572258202e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1359,-0.0425819864118974,0.000439844829884573,3.71138627133782e-05,0.000102471026626028,8.41089628951242e-05,6.62340560735886e-05,2.80712604627809e-06,2.77555756156289e-17,-1.38777878078145e-17,0
1360,-0.0425819470289708,0.000439823628103631,3.71050383919935e-05,0.000102413587010741,8.41036713364884e-05,6.6239534573409e-05,2.87562991951873e-06,-2.77555756156289e-17,1.38777878078145e-17,0
1361,-0.0425819076980688,0.000439802458990002,3.7096226576161e-05,0.000102356233279477,8.40983696872577e-05,6.62449832840584e-05,2.94406741707665e-06,-4.16333634234434e-17,2.08166817117217e-17,0
1362,-0.042581868419076,0.000439781322452815,3.70874272668242e-05,0.000102298965193981,8.40930580420229e-05,6.62504022472254e-05,3.0124386759256e-06,6.93889390390723e-17,-3.46944695195361e-17,0
1363,-0.0425818291918771,0.000439760218400864,3.70786404652601e-05,0.000102241782517665,8.40877364930437e-05,6.62557915055983e-05,3.08074383273405e-06,0,0,0
1364,-0.0425817900163574,0.000439739146744389,3.706986617108e-05,0.000102184685016715,8.4082405130137e-05,6.62611511039191e-05,3.14898302222755e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1365,-0.0425817508924027,0.000439718107394071,3.70611043831182e-05,0.000102127672459373,8.40770640408994e-05,6.62664810877622e-05,3.21715637882636e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1366,-0.0425817118198988,0.000439697100260761,3.70523551001534e-05,0.000102070744615435,8.40717133112623e-05,6.62717815043679e-05,3.28526403567397e-06,0,0,0
1367,-0.0425816727987327,0.000439676125256916,3.70436183188549e-05,0.000102013901257747,8.40663530248253e-05,6.62770524020306e-05,3.35330612499796e-06,4.16333634234434e-17,-2.08166817117217e-17,0
1368,-0.0425816338287909,0.000439655182294552,3.70348940367804e-05,0.000101957142159881,8.40609832635231e-05,6.62822938301e-05,3.42128277847076e-06,-4.16333634234434e-17,2.08166817117217e-17,0
1369,-0.0425815949099611,0.000439634271287015,3.70261822493778e-05,0.000101900467098404,8.40556041068474e-05,6.62875058394796e-05,3.48919412623827e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1370,-0.0425815560421308,0.00043961339214782,3.70174829523173e-05,0.000101843875850993,8.40502156332912e-05,6.62926884818504e-05,3.55704029808557e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1371,-0.0425815172251882,0.000439592544791312,3.70087961399923e-05,0.000101787368197881,8.40448179187936e-05,6.62978418103366e-05,3.62482142277076e-06,2.77555756156289e-17,-1.38777878078145e-17,0
1372,-0.042581478459022,0.000439571729132504,3.70001218064631e-05,0.000101730943920186,8.40394110381837e-05,6.63029658783953e-05,3.69253762835808e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1373,-0.042581439743521,0.000439550945086298,3.69914599452903e-05,0.000101674602801582,8.40339950642921e-05,6.63080607411493e-05,3.76018904194031e-06,1.38777878078145e-17,-6.93889390390723e-18,0
1374,-0.0425814010785747,0.000439530192569315,3.69828105489245e-05,0.000101618344626908,8.40285700687282e-05,6.6313126454276e-05,3.82777578988858e-06,4.16333634234434e-17,-2.08166817117217e-17,0
1375,-0.0425813624640725,0.000439509471497512,3.69741736097606e-05,0.000101562169182778,8.4023136121214e-05,6.63181630741749e-05,3.89529799804667e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1376,-0.0425813238999047,0.000439488781788011,3.69655491194165e-05,0.000101506076257363,8.40176932902503e-05,6.63231706584111e-05,3.96275579106486e-06,1.38777878078145e-17,-6.93889390390723e-18,0
1377,-0.0425812853859617,0.000439468123358322,3.69569370689549e-05,0.000101450065640329,8.40122416431166e-05,6.63281492652157e-05,4.03014929328815e-06,0,0,0
1378,-0.0425812469221343,0.000439447496126621,3.69483374485502e-05,0.000101394137123567,8.40067812447609e-05,6.63330989535971e-05,4.09747862820109e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1379,-0.0425812085083136,0.000439426900011253,3.69397502485991e-05,0.000101338290499131,8.40013121602423e-05,6.63380197832852e-05,4.16474391851107e-06,2.77555756156289e-17,-1.38777878078145e-17,0
1380,-0.0425811701443912,0.000439406334931225,3.69311754587209e-05,0.000101282525561186,8.39958344523994e-05,6.63429118144543e-05,4.23194528653692e-06,1.38777878078145e-17,-6.93889390390723e-18,0
1381,-0.042581131830259,0.000439385800806047,3.6922613067647e-05,0.000101226842105839,8.39903481828497e-05,6.63477751084995e-05,4.29908285362601e-06,0,0,0
1382,-0.0425810935658093,0.000439365297555783,3.69140630641085e-05,0.000101171239929754,8.39848534121002e-05,6.63526097268163e-05,4.36615674070939e-06,0,0,0
1383,-0.0425810553509345,0.000439344825100607,3.69055254362816e-05,0.000101115718831146,8.39793501999919e-05,6.63574157318547e-05,4.43316706794095e-06,4.16333634234434e-17,-2.08166817117217e-17,0
1384,-0.0425810171855277,0.000439324383361694,3.68970001717872e-05,0.000101060278609677,8.39738386047006e-05,6.63621931862313e-05,4.50011395505823e-06,0,0,0
1385,-0.042580979069482,0.000439303972259997,3.68884872579689e-05,0.000101004919066339,8.39683186834028e-05,6.63669421533397e-05,4.56699752107714e-06,6.93889390390723e-17,-3.46944695195361e-17,0
1386,-0.042580941002691,0.000439283591717299,3.6879986681837e-05,0.000100949640003012,8.39627904923868e-05,6.63716626972954e-05,4.633817884514e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1387,-0.0425809029850488,0.000439263241656052,3.68714984296803e-05,0.000100894441223132,8.39572540869415e-05,6.63763548819918e-05,4.70057516319122e-06,-2.77555756156289e-17,1.38777878078145e-17,0
1388,-0.0425808650164494,0.000439242921998484,3.68630224877875e-05,0.000100839322531132,8.39517095212461e-05,6.63810187723768e-05,4.76726947454265e-06,-2.77555756156289e-17,1.38777878078145e-17,0
1389,-0.0425808270967878,0.000439222632668101,3.68545588417812e-05,0.000100784283732724,8.39461568485911e-05,6.63856544338426e-05,4.83390093522496e-06,1.38777878078145e-17,-6.93889390390723e-18,0
1390,-0.0425807892259585,0.000439202373587799,3.68461074772286e-05,0.000100729324634674,8.3940596121268e-05,6.63902619318368e-05,4.90046966175606e-06,-2.77555756156289e-17,1.38777878078145e-17,0
1391,-0.0425807514038568,0.000439182144681582,3.68376683791416e-05,0.000100674445044746,8.39350273911244e-05,6.63948413323623e-05,4.96697576973792e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1392,-0.0425807136303784,0.000439161945873623,3.68292415323102e-05,0.000100619644772093,8.39294507085642e-05,6.63993927017548e-05,5.03341937446722e-06,-1.38777878078145e-17,6.93889390390723e-18,0
1393,-0.042580675905419,0.000439141777088647,3.68208269210801e-05,0.000100564923626589,8.39238661234365e-05,6.64039161067387e-05,5.09980059076875e-06,4.16333634234434e-17,-2.08166817117217e-17,0
1394,-0.0425806382288748,0.000439121638251327,3.68124245299639e-05,0.000100510281419164,8.39182736849242e-05,6.64084116140939e-05,5.16611953299551e-06,1.38777878078145e-17,-6.93889390390723e-18,0
1395,-0.0425806006006423,0.000439101529287278,3.68040343422527e-05,0.000100455717962189,8.3912673441322e-05,6.64128792912666e-05,5.23237631494533e-06,-2.77555756156289e-17,1.38777878078145e-17,0
1396,-0.0425805630206183,0.000439081450122114,3.67956563419591e-05,0.000100401233068481,8.39070654400365e-05,6.64173192058137e-05,5.29857104986098e-06,4.16333634234434e-17,-2.08166817117217e-17,0
1397,-0.0425805254886998,0.000439061400681784,3.6787290512319e-05,0.000100346826552078,8.39014497278079e-05,6.64217314257365e-05,5.36470385076315e-06,4.16333634234434e-17,-2.08166817117217e-17,0
